dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_wise_ft,ttt_wise_alpha,ttt_wise_applied,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,ttt_c_selection,ttt_c_source,ttt_c_metric,ttt_c_f_distance_mean,ttt_c_f_distance_std,ttt_c_fallback_reason,ttt_c_label_coverage_ok
stage1_graph_scm_0000_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage1_graph_scm_0000_seed42,multiclass,584,59,440,36,5,0.6363636363636364,0.6155676377336613,0.5968947484770907,0.8877533662212068,0.8310585555275075,10.895721673965454,1.0259361267089844,ok,,584,525,0,440,0.8281315565109253,True,0.1,True,16,1e-05,True,10.808863401412964,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1024<2000,30,1,epoch_chunk,accuracy,0.6271186440677966,0.6440677966101694,0.6271186440677966,0.6440677966101694,8,True,False,,f_mmd,test,standardized_l2,2.220810167549989,0.43261542919886425,,True
stage2_graph_scm_0051_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0051_seed42,multiclass,3132,314,783,88,8,1.0,1.0,1.0,1.0,2.9337980303316e-07,14.123592853546143,3.3458099365234375,ok,,3132,2818,0,783,1.328664836819371e-06,True,0.1,False,8,1e-05,True,13.675846338272095,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=3915>=2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,3.2762579309415503,2.698759205472107,,True
stage2_graph_scm_0052_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0052_seed42,multiclass,347,35,85,30,5,0.8941176470588236,0.8891067538126362,0.762724358974359,0.9813268819127092,0.3383820399741581,3.767029285430908,0.5026862621307373,ok,,347,312,0,85,0.37655335664749146,True,0.1,True,8,1e-05,True,3.6955299377441406,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=432<2000,30,1,epoch_chunk,accuracy,0.7714285714285715,0.7714285714285715,0.7714285714285715,0.7714285714285715,0,True,False,,f_mmd,test,standardized_l2,2.1874026634579415,0.2404034363072604,,True
stage2_graph_scm_0053_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0053_seed42,binclass,4517,452,1074,89,2,1.0,1.0,1.0,1.0,3.1450613757096775e-07,17.9531307220459,4.977174997329712,ok,,4517,4065,0,1074,7.624702220709878e-07,True,0.1,False,8,1e-05,True,17.370409727096558,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=5591>=2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,1.698047228127922,0.11138481311038631,,True
stage2_graph_scm_0054_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0054_seed42,multiclass,3592,360,850,75,3,0.9423529411764706,0.9188437798157992,0.6918238993710691,0.9348783931214446,0.17029453754860344,13.310039281845093,3.3893160820007324,ok,,3592,3232,0,850,0.1847115457057953,True,0.1,False,8,1e-05,True,12.917176723480225,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=4442>=2000,30,1,epoch_chunk,accuracy,0.9416666666666667,0.9416666666666667,0.9416666666666667,0.9416666666666667,0,True,False,,f_mmd,test,standardized_l2,3.191484117120934,0.6351832708884857,,True
stage2_graph_scm_0055_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0055_seed42,multiclass,3451,346,838,34,3,0.8556085918854416,0.8209139297482212,0.5360304099918545,0.8642777550834841,0.4232052771557971,7.378114223480225,1.6598191261291504,ok,,3451,3105,0,838,0.3871120512485504,True,0.1,False,8,1e-05,True,7.218724250793457,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=4289>=2000,30,1,epoch_chunk,accuracy,0.8583815028901735,0.8583815028901735,0.8583815028901735,0.8583815028901735,0,True,False,,f_mmd,test,standardized_l2,5.831550688435446,2.7084964109810907,,True
stage2_graph_scm_0056_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0056_seed42,binclass,830,83,218,74,2,1.0,1.0,1.0,1.0,1.330448819896925e-06,6.819915771484375,1.1660702228546143,ok,,830,747,0,218,7.624594218214042e-07,True,0.1,True,8,1e-05,True,6.643477916717529,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1048<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,2.419552628352469,0.1466331660593048,,True
stage2_graph_scm_0057_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0057_seed42,multiclass,2853,286,702,92,3,0.8504273504273504,0.851022335965399,0.8503068710253819,0.9595881339449964,0.3872946667509484,18.34654664993286,3.1519615650177,ok,,2853,2567,0,702,0.43843065202236176,True,0.1,False,12,1e-05,True,17.97121238708496,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=3555>=2000,30,1,epoch_chunk,accuracy,0.8251748251748252,0.8286713286713286,0.8251748251748252,0.8286713286713286,4,True,False,,f_mmd,test,standardized_l2,1.7473576181604082,0.13294654068493109,,True
stage2_graph_scm_0058_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0058_seed42,multiclass,2420,242,621,92,10,0.6940418679549114,0.6947842528516113,0.6850355020246417,0.9617241622567108,0.7802530713298592,21.49471378326416,2.2858529090881348,ok,,2420,2178,0,621,0.7339822351932526,True,0.1,False,15,1e-05,True,21.111387014389038,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=3041>=2000,30,1,epoch_chunk,accuracy,0.6942148760330579,0.7024793388429752,0.6942148760330579,0.7024793388429752,7,True,False,,f_mmd,test,standardized_l2,5.018115758620157,1.7835910371191075,,True
stage2_graph_scm_0059_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0059_seed42,binclass,5235,524,1392,16,2,0.8441091954022989,0.844728578819195,0.8318347478610926,0.9203304038649813,0.3390344469628115,11.029810905456543,1.9238696098327637,ok,,5235,4711,0,1392,0.3399720937013626,True,0.1,False,13,1e-05,True,10.905640125274658,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=6627>=2000,30,1,epoch_chunk,accuracy,0.8549618320610687,0.8606870229007634,0.8549618320610687,0.8606870229007634,5,True,False,,f_mmd,test,standardized_l2,1.830107401377506,0.12243173926721003,,True
stage2_graph_scm_0060_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0060_seed42,binclass,5147,515,1305,13,2,0.7425287356321839,0.6328147272010434,0.5,0.6118451766671582,0.5572222978689094,6.195851564407349,1.7702343463897705,ok,,5147,4632,0,1305,0.566503494977951,True,0.1,False,8,1e-05,True,6.097627401351929,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=6452>=2000,30,1,epoch_chunk,accuracy,0.7339805825242719,0.7339805825242719,0.7339805825242719,0.7339805825242719,0,True,False,,f_mmd,test,standardized_l2,3.5965334377236755,0.6492645837241454,,True
stage2_graph_scm_0061_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0061_seed42,multiclass,3216,322,819,86,7,0.9413919413919414,0.9422027551731385,0.901726550346781,0.9972496734859754,0.13149327279677575,28.89136528968811,3.4080188274383545,ok,,3216,2894,0,819,0.11292535439133644,True,0.1,False,19,1e-05,True,28.498281717300415,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=4035>=2000,30,1,epoch_chunk,accuracy,0.968944099378882,0.9751552795031055,0.968944099378882,0.9751552795031055,11,True,False,,f_mmd,test,standardized_l2,8.056709820495673,3.651540865979369,,True
stage2_graph_scm_0062_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0062_seed42,multiclass,1146,115,283,91,4,0.6431095406360424,0.6332151404927043,0.45460646150896367,0.7611199687266441,0.7947028618975905,8.62849235534668,1.1775259971618652,ok,,1146,1031,0,283,0.80195352435112,True,0.1,True,8,1e-05,True,8.39304232597351,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1429<2000,30,1,epoch_chunk,accuracy,0.6608695652173913,0.6608695652173913,0.6608695652173913,0.6608695652173913,0,True,False,,f_mmd,test,standardized_l2,7.988489850751964,5.204860653997338,,True
stage2_graph_scm_0063_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0063_seed42,binclass,1962,197,481,71,2,0.817047817047817,0.7520217204576224,0.5455762987012986,0.6467532467532467,0.47327344632914853,12.62173843383789,1.5503039360046387,ok,,1962,1765,0,481,0.4336203336715698,True,0.1,False,12,1e-05,True,12.377730369567871,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2443>=2000,30,1,epoch_chunk,accuracy,0.8274111675126904,0.8324873096446701,0.8274111675126904,0.8324873096446701,4,True,False,,f_mmd,test,standardized_l2,6.43738791716126,2.561071941793933,,True
stage2_graph_scm_0064_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0064_seed42,multiclass,2450,245,632,63,8,0.9620253164556962,0.9617819370027938,0.9674275005024747,0.998798392826423,0.11123194793703778,15.375309228897095,1.7824220657348633,ok,,2450,2205,0,632,0.18671027570962906,True,0.1,False,14,1e-05,True,15.116358757019043,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=3082>=2000,30,1,epoch_chunk,accuracy,0.9673469387755103,0.9714285714285714,0.9673469387755103,0.9714285714285714,6,True,False,,f_mmd,test,standardized_l2,2.556753363225166,0.26328747740540304,,True
stage2_graph_scm_0065_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0065_seed42,multiclass,1230,123,303,16,6,0.594059405940594,0.573365175135142,0.4536641087802043,0.8513893912494236,1.0510451355330452,7.96857476234436,0.49210500717163086,ok,,1230,1107,0,303,1.0040085911750793,True,0.1,True,20,1e-05,True,7.906174898147583,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1533<2000,30,1,epoch_chunk,accuracy,0.6016260162601627,0.6260162601626016,0.6016260162601627,0.6260162601626016,12,True,False,,f_mmd,test,standardized_l2,2.640212386477547,0.5693033663980791,,True
stage2_graph_scm_0066_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0066_seed42,binclass,406,41,105,77,2,1.0,1.0,1.0,1.0,0.0004121921043458335,6.118231534957886,0.5107734203338623,ok,,406,365,0,105,3.028405899385689e-06,True,0.1,True,8,1e-05,True,5.956506252288818,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=511<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,3.774013661446128,0.6733198989730038,,True
stage2_graph_scm_0067_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0067_seed42,multiclass,848,85,199,12,6,0.5175879396984925,0.4980071216545742,0.4448676538792818,0.8384262813589897,1.060939277258322,7.4201860427856445,0.7206990718841553,ok,,848,763,0,199,0.9865180552005768,True,0.1,True,21,1e-05,True,7.376677989959717,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1047<2000,30,1,epoch_chunk,accuracy,0.5294117647058824,0.5764705882352941,0.5294117647058824,0.5764705882352941,13,True,False,,f_mmd,test,standardized_l2,4.744023387811027,0.9084344242473401,,True
stage2_graph_scm_0068_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0068_seed42,multiclass,5698,570,1391,70,5,0.8058950395398994,0.7989910277831046,0.7386492172648966,0.9612010232457422,0.45456176888244376,33.2742874622345,5.137463569641113,ok,,5698,5128,0,1391,0.4830473065376282,True,0.1,False,16,1e-05,True,32.75066876411438,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=7089>=2000,30,1,epoch_chunk,accuracy,0.7789473684210526,0.8105263157894737,0.7789473684210526,0.8105263157894737,8,True,False,,f_mmd,test,standardized_l2,2.086114428259139,0.2137738954998438,,True
stage2_graph_scm_0069_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0069_seed42,multiclass,5401,541,1410,4,7,1.0,1.0,1.0,1.0,1.781635554500847e-06,4.904938459396362,1.610227346420288,ok,,5401,4860,0,1410,1.3294533800944919e-05,True,0.1,False,8,1e-05,True,4.860775470733643,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=6811>=2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,2.7844657139648468,0.5020447581359231,,True
stage2_graph_scm_0070_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0070_seed42,multiclass,3250,325,795,46,9,1.0,1.0,1.0,1.0,2.4216733339807236e-07,9.063960075378418,1.886779546737671,ok,,3250,2925,0,795,1.6072876860562246e-06,True,0.1,False,8,1e-05,True,8.820327043533325,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=4045>=2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,2.941871833905761,0.4947330219271443,,True
stage2_graph_scm_0071_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0071_seed42,multiclass,3927,393,976,36,7,0.9969262295081968,0.9969253967757219,0.996185974389756,0.9999871271109455,0.007803008580742744,8.809420347213745,1.962325096130371,ok,,3927,3534,0,976,0.003998118918389082,True,0.1,False,8,1e-05,True,8.599028587341309,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=4903>=2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,1.5205455878588208,0.009929926211654913,,True
stage2_graph_scm_0072_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0072_seed42,binclass,340,34,85,39,2,0.9294117647058824,0.9294117647058824,0.9201127819548872,0.9768170426065163,0.175589955694378,4.141340494155884,0.5454423427581787,ok,,340,306,0,85,0.2096075341105461,True,0.1,True,8,1e-05,True,4.056210994720459,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=425<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,2.4112078974458213,0.8395714090064617,,True
stage2_graph_scm_0073_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0073_seed42,multiclass,2179,218,523,88,7,0.9120458891013384,0.9127100258300764,0.86095415512308,0.9937525578703579,0.23370444899355358,11.158165454864502,1.9785892963409424,ok,,2179,1961,0,523,0.22376400232315063,True,0.1,False,8,1e-05,True,10.837719202041626,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2702>=2000,30,1,epoch_chunk,accuracy,0.9128440366972477,0.9128440366972477,0.9128440366972477,0.9128440366972477,0,True,False,,f_mmd,test,standardized_l2,3.57892572801187,1.7406918822710173,,True
stage2_graph_scm_0074_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0074_seed42,binclass,522,53,126,58,2,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9498614260519023,0.2859064734319416,9.827777862548828,1.005582571029663,ok,,522,469,0,126,0.38027937710285187,True,0.1,True,16,1e-05,True,9.696033954620361,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=648<2000,30,1,epoch_chunk,accuracy,0.8301886792452831,0.8490566037735849,0.8301886792452831,0.8490566037735849,8,True,False,,f_mmd,test,standardized_l2,2.3577863636021035,0.5433459866079535,,True
stage2_graph_scm_0075_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0075_seed42,binclass,7295,730,1782,8,2,0.8737373737373737,0.8717236593893224,0.8560229460594009,0.9421693021494177,0.2942252094874583,7.231077671051025,2.3142123222351074,ok,,7295,6565,0,1782,0.29720935225486755,True,0.1,False,8,1e-05,True,7.138547897338867,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=9077>=2000,30,1,epoch_chunk,accuracy,0.8972602739726028,0.8972602739726028,0.8972602739726028,0.8972602739726028,0,True,False,,f_mmd,test,standardized_l2,1.705821083524158,0.09764079159692052,,True
stage2_graph_scm_0076_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0076_seed42,multiclass,633,64,151,87,6,0.7947019867549668,0.7869700200398768,0.6778378910092465,0.968726154652486,0.5208755962204324,12.415161371231079,1.1130411624908447,ok,,633,569,0,151,0.629128634929657,True,0.1,True,14,1e-05,True,12.208386182785034,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=784<2000,30,1,epoch_chunk,accuracy,0.8125,0.828125,0.8125,0.828125,6,True,False,,f_mmd,test,standardized_l2,3.185010197717183,1.2631965482673464,,True
stage2_graph_scm_0077_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0077_seed42,multiclass,4663,467,1194,40,8,0.9932998324958124,0.9933173119106213,0.9954983302346072,0.9999820897883797,0.016900004123735282,26.736850023269653,2.69222092628479,ok,,4663,4196,0,1194,0.027057831175625324,True,0.1,False,8,1e-05,True,26.03410530090332,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=5857>=2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,3.354515570869665,2.3421636497392515,,True
stage2_graph_scm_0078_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0078_seed42,multiclass,5061,507,1263,47,3,0.5534441805225653,0.5133710760910979,0.42343113940448346,0.6807838186159166,0.9162586420868299,20.78108787536621,3.2152018547058105,ok,,5061,4554,0,1263,0.9247424006462097,True,0.1,False,14,1e-05,True,20.450849533081055,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=6324>=2000,30,1,epoch_chunk,accuracy,0.6134122287968442,0.6252465483234714,0.6134122287968442,0.6252465483234714,6,True,False,,f_mmd,test,standardized_l2,1.4717632592531535,0.047874310655125346,,True
stage2_graph_scm_0079_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0079_seed42,multiclass,2016,202,489,65,7,0.6625766871165644,0.6277815917248605,0.3911239064002873,0.8755488350639539,0.8732486554831577,8.217081546783447,1.4937551021575928,ok,,2016,1814,0,489,0.9195497035980225,True,0.1,False,8,1e-05,True,8.007060766220093,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2505>=2000,30,1,epoch_chunk,accuracy,0.6237623762376238,0.6237623762376238,0.6237623762376238,0.6237623762376238,0,True,False,,f_mmd,test,standardized_l2,2.933084391459059,0.4450488677421955,,True
stage2_graph_scm_0080_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0080_seed42,multiclass,5995,600,1589,55,8,0.421019509125236,0.38301379281489595,0.2754934212539959,0.7993829400445258,1.484007669090637,22.65082573890686,4.845694065093994,ok,,5995,5395,0,1589,1.5237694382667542,True,0.1,False,12,1e-05,True,22.196744918823242,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=7584>=2000,30,1,epoch_chunk,accuracy,0.405,0.4116666666666667,0.405,0.4116666666666667,4,True,False,,f_mmd,test,standardized_l2,2.115730031217916,0.24879649944529159,,True
stage2_graph_scm_0081_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0081_seed42,multiclass,1685,169,438,74,6,0.9954337899543378,0.9953987962153797,0.9904761904761905,0.9992685551942214,0.020010614306766428,13.043769598007202,1.402080774307251,ok,,1685,1516,0,438,0.04766944423317909,True,0.1,False,13,1e-05,True,12.80614423751831,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=2123>=2000,30,1,epoch_chunk,accuracy,0.9763313609467456,0.9822485207100592,0.9763313609467456,0.9822485207100592,5,True,False,,f_mmd,test,standardized_l2,3.2450239688407794,1.0770882864981215,,True
stage2_graph_scm_0082_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0082_seed42,multiclass,1495,150,377,70,5,1.0,1.0,1.0,1.0,2.037312989496947e-06,9.225500345230103,1.243736982345581,ok,,1495,1345,0,377,0.00016452056297566742,True,0.1,True,8,1e-05,True,9.013229370117188,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft=alpha0.1 rows=1872<2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,2.484669961796218,0.24803927551881735,,True
stage2_graph_scm_0083_seed42,/home/crc00006699/zh/tabiclv2/results/tabiclv2_prior_data/graph_scm_3stage_512_seed42/stage2_graph_scm_0083_seed42,multiclass,4947,495,1213,24,6,1.0,1.0,1.0,1.0,3.5261620659512825e-07,8.084920406341553,2.048485517501831,ok,,4947,4452,0,1213,1.6315599395966274e-06,True,0.1,False,8,1e-05,True,7.890910387039185,full_train_epoch_chunks,full train set chunked per epoch | validation=auto_stratified_validation | c_selection=f_mmd c_source=test c_metric=standardized_l2 | f_mmd_reserved_context=5% source=test | wise_ft_skipped rows=6160>=2000,30,1,epoch_chunk,accuracy,1.0,1.0,1.0,1.0,0,True,False,,f_mmd,test,standardized_l2,3.985030228831742,0.6216465419673047,,True
